branch_path,variable,scenario,region,expression,units,scale,per
Transformation\Centralized Electricity Generation,ASEANRenewableCapacityTarget__NEMOcc,AMS Target Scenario,ALL (12 regions),0 ? Must be same value in all regions,share of nameplate,,
Transformation\Centralized Electricity Generation,ASEANRenewableCapacityTarget__NEMOcc,Baseline Simulation,ALL (12 regions),0 ? Must be same value in all regions,share of nameplate,,
Transformation\Centralized Electricity Generation,ASEANRenewableCapacityTarget__NEMOcc,Regional Aspiration Scenario,ALL (12 regions),"InterpFSY(2025, 35, 2040, 63, 2050, 71) ? RAS assumption to try to increase RE capacity",share of nameplate,,
Transformation\Centralized Electricity Generation,Module Costs,AMS Target Scenario,ALL (12 regions),0,U.S. Dollar,,
Transformation\Centralized Electricity Generation,Module Costs,Baseline Simulation,ALL (12 regions),0,U.S. Dollar,,
Transformation\Centralized Electricity Generation,Module Costs,Current Accounts,ALL (12 regions),0,U.S. Dollar,,
Transformation\Centralized Electricity Generation,Module Costs,Regional Aspiration Scenario,ALL (12 regions),0,U.S. Dollar,,
Transformation\Centralized Electricity Generation,Optimize,AMS Target Scenario,ALL (12 regions),No,None,,
Transformation\Centralized Electricity Generation,Optimize,Baseline Simulation,ALL (12 regions),No,None,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,AMS Target Scenario,Base Template,0,percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,AMS Target Scenario,Brunei,"Interp(2023, 21.00, 2024, 22.00, 2025, 23.00, 2026, 24.00, 2027, 25.00) ? assumed value",percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,AMS Target Scenario,Cambodia,25 ? AEO6 assumption,percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,AMS Target Scenario,Indonesia,"Interp(2023, 17, 2024, 20, 2025, 23, 2026, 26, 2027, 29, 2028, 32, 2029, 34, 2030, 36, 2031, 37, 2032, 38, 2033, 39, 2034, 40, 2035, 41, 2036, 42) ? _x000D_
_x000D_
_x000D_
RUPTL 2021 - 2030",percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,AMS Target Scenario,Laos,"Interp(2023, 35, 2024, 30, 2025, 25, 2026, 20, 2027, 15, 2028, 10, 2029, 5, 2030, 0, 2031, 5, 2032, 10, 2033, 15, 2034, 20, 2035, 25)",percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,AMS Target Scenario,Malaysia,"Interp(2023, 3, 2024, 6, 2025, 9, 2027, 12, 2028, 15, 2029, 18, 2030, 21, 2031, 22) ? assumption",percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,AMS Target Scenario,Myanmar,30 ? Myanmar PDP Draft_Part 3,percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,AMS Target Scenario,Philippines,"Interp(2023, 10.0, 2024, 12.0, 2025, 14.0, 2026, 16.0, 2027, 18.0, 2028, 20.0, 2029, 22.0, 2030, 24.0, 2031, 25.0) ? Philippine Energy Plan 2020 - 2040",percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,AMS Target Scenario,Singapore,"Interp(2023, 5.0, 2024, 6.0, 2025, 7.0, 2026, 8.0, 2027, 9.0, 2028, 10.0, 2030, 11.0, 2031, 12.0, 2032, 13.0, 2033, 15.0, 2034, 17.0, 2035, 19.0, 2036, 21.0, 2037, 23.0, 2038, 25.0, 2039, 27.0) ? Singapore Electricity Market Outlook 2023",percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,AMS Target Scenario,Thailand,"Interp(2023, 3, 2024, 6, 2025, 9, 2026, 12, 2027, 15, 2028, 18, 2029, 21, 2030, 24, 2031, 27, 2032, 30) ? _x000D_
AEO8 assumption",percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,AMS Target Scenario,Timor Leste,0,percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,AMS Target Scenario,Vietnam,"Interp(2023, 3.0, 2024, 4.0, 2025, 5.0, 2026, 6.0, 2027, 7.0, 2028, 8.0, 2029, 9.0, 2030, 10.0, 2031, 11.0, 2032, 12.0, 2033, 13.0, 2034, 14.0, 2035, 15.0, 2036, 16.0, 2037, 17.0, 2038, 18.0, 2039, 19.0, 2040, 20.0) ? assumed value",percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,Baseline Simulation,Base Template,0,percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,Baseline Simulation,Brunei,"Interp(2023, 21.00, 2024, 22.00, 2025, 23.00, 2026, 24.00, 2027, 25.00) ? assumed value",percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,Baseline Simulation,Cambodia,25 ? AEO6 assumption,percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,Baseline Simulation,Indonesia,"Interp(2023, 17, 2024, 20, 2025, 23, 2026, 26, 2027, 29, 2028, 32, 2029, 34, 2030, 36, 2031, 37, 2032, 38, 2033, 39, 2034, 40, 2035, 41, 2036, 42) ? _x000D_
_x000D_
_x000D_
RUPTL 2021 - 2030",percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,Baseline Simulation,Laos,"Interp(2023, 35, 2024, 30, 2025, 25, 2026, 20, 2027, 15, 2028, 10, 2029, 5, 2030, 0, 2031, 5, 2032, 10, 2033, 15, 2034, 20, 2035, 25)",percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,Baseline Simulation,Malaysia,"Interp(2023, 3, 2024, 6, 2025, 9, 2027, 12, 2028, 15, 2029, 18, 2030, 21, 2031, 22) ? assumption",percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,Baseline Simulation,Myanmar,30 ? Myanmar PDP Draft_Part 3,percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,Baseline Simulation,Philippines,"Interp(2023, 10.0, 2024, 12.0, 2025, 14.0, 2026, 16.0, 2027, 18.0, 2028, 20.0, 2029, 22.0, 2030, 24.0, 2031, 25.0) ? Philippine Energy Plan 2020 - 2040",percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,Baseline Simulation,Singapore,"Interp(2023, 5.0, 2024, 6.0, 2025, 7.0, 2026, 8.0, 2027, 9.0, 2028, 10.0, 2030, 11.0, 2031, 12.0, 2032, 13.0, 2033, 15.0, 2034, 17.0, 2035, 19.0, 2036, 21.0, 2037, 23.0, 2038, 25.0, 2039, 27.0) ? Singapore Electricity Market Outlook 2023",percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,Baseline Simulation,Thailand,"Interp(2023, 3, 2024, 6, 2025, 9, 2026, 12, 2027, 15, 2028, 18, 2029, 21, 2030, 24, 2031, 27, 2032, 30) ? _x000D_
AEO8 assumption",percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,Baseline Simulation,Timor Leste,0,percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,Baseline Simulation,Vietnam,"Interp(2023, 3.0, 2024, 4.0, 2025, 5.0, 2026, 6.0, 2027, 7.0, 2028, 8.0, 2029, 9.0, 2030, 10.0, 2031, 11.0, 2032, 12.0, 2033, 13.0, 2034, 14.0, 2035, 15.0, 2036, 16.0, 2037, 17.0, 2038, 18.0, 2039, 19.0, 2040, 20.0) ? assumed value",percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,Current Accounts,Base Template,0,percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,Current Accounts,Brunei,"Interp(2023, 21.00, 2024, 22.00, 2025, 23.00, 2026, 24.00, 2027, 25.00) ? assumed value",percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,Current Accounts,Cambodia,25 ? AEO6 assumption,percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,Current Accounts,Indonesia,"Interp(2023, 17, 2024, 20, 2025, 23, 2026, 26, 2027, 29, 2028, 32, 2029, 34, 2030, 36, 2031, 37, 2032, 38, 2033, 39, 2034, 40, 2035, 41, 2036, 42) ? _x000D_
_x000D_
_x000D_
RUPTL 2021 - 2030",percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,Current Accounts,Laos,"Interp(2023, 35, 2024, 30, 2025, 25, 2026, 20, 2027, 15, 2028, 10, 2029, 5, 2030, 0, 2031, 5, 2032, 10, 2033, 15, 2034, 20, 2035, 25)",percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,Current Accounts,Malaysia,"Interp(2023, 3, 2024, 6, 2025, 9, 2027, 12, 2028, 15, 2029, 18, 2030, 21, 2031, 22) ? assumption",percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,Current Accounts,Myanmar,30 ? Myanmar PDP Draft_Part 3,percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,Current Accounts,Philippines,"Interp(2023, 10.0, 2024, 12.0, 2025, 14.0, 2026, 16.0, 2027, 18.0, 2028, 20.0, 2029, 22.0, 2030, 24.0, 2031, 25.0) ? Philippine Energy Plan 2020 - 2040",percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,Current Accounts,Singapore,"Interp(2023, 5.0, 2024, 6.0, 2025, 7.0, 2026, 8.0, 2027, 9.0, 2028, 10.0, 2030, 11.0, 2031, 12.0, 2032, 13.0, 2033, 15.0, 2034, 17.0, 2035, 19.0, 2036, 21.0, 2037, 23.0, 2038, 25.0, 2039, 27.0) ? Singapore Electricity Market Outlook 2023",percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,Current Accounts,Thailand,"Interp(2023, 3, 2024, 6, 2025, 9, 2026, 12, 2027, 15, 2028, 18, 2029, 21, 2030, 24, 2031, 27, 2032, 30) ? _x000D_
AEO8 assumption",percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,Current Accounts,Timor Leste,0,percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,Current Accounts,Vietnam,"Interp(2023, 3.0, 2024, 4.0, 2025, 5.0, 2026, 6.0, 2027, 7.0, 2028, 8.0, 2029, 9.0, 2030, 10.0, 2031, 11.0, 2032, 12.0, 2033, 13.0, 2034, 14.0, 2035, 15.0, 2036, 16.0, 2037, 17.0, 2038, 18.0, 2039, 19.0, 2040, 20.0) ? assumed value",percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,Regional Aspiration Scenario,Base Template,0,percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,Regional Aspiration Scenario,Brunei,"Interp(2023, 21.00, 2024, 22.00, 2025, 23.00, 2026, 24.00, 2027, 25.00) ? assumed value",percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,Regional Aspiration Scenario,Cambodia,25 ? AEO6 assumption,percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,Regional Aspiration Scenario,Indonesia,"Interp(2023, 17, 2024, 20, 2025, 23, 2026, 26, 2027, 29, 2028, 32, 2029, 34, 2030, 36, 2031, 37, 2032, 38, 2033, 39, 2034, 40, 2035, 41, 2036, 42) ? _x000D_
_x000D_
_x000D_
RUPTL 2021 - 2030",percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,Regional Aspiration Scenario,Laos,"Interp(2023, 35, 2024, 30, 2025, 25, 2026, 20, 2027, 15, 2028, 10, 2029, 5, 2030, 0, 2031, 5, 2032, 10, 2033, 15, 2034, 20, 2035, 25)",percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,Regional Aspiration Scenario,Malaysia,"Interp(2023, 1, 2024, 2, 2025, 3, 2026, 4, 2027, 5, 2028, 6, 2029, 7, 2030, 8, 2031, 9, 2032, 10, 2033, 11, 2034, 13, 2035, 15, 2036, 17, 2037, 19, 2038, 21, 2039, 22) ? assumption",percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,Regional Aspiration Scenario,Myanmar,30 ? Myanmar PDP Draft_Part 3,percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,Regional Aspiration Scenario,Philippines,"Interp(2023, 10.0, 2024, 12.0, 2025, 14.0, 2026, 16.0, 2027, 18.0, 2028, 20.0, 2029, 22.0, 2030, 24.0, 2031, 25.0) ? Philippine Energy Plan 2020 - 2040",percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,Regional Aspiration Scenario,Singapore,"Interp(2023, 5.0, 2024, 6.0, 2025, 7.0, 2026, 8.0, 2027, 9.0, 2028, 10.0, 2030, 11.0, 2031, 12.0, 2032, 13.0, 2033, 15.0, 2034, 17.0, 2035, 19.0, 2036, 21.0, 2037, 23.0, 2038, 25.0, 2039, 27.0) ? Singapore Electricity Market Outlook 2023",percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,Regional Aspiration Scenario,Thailand,"Interp(2023, 1.0, 2024, 2.0, 2025, 3.0, 2026, 4.0, 2027, 5.0, 2028, 6.0, 2029, 7.0, 2030, 8.0, 2031, 9.0, 2032, 10.0, 2033, 11.0, 2034, 13.0, 2035, 15.0, 2036, 17.0, 2037, 19.0, 2038, 21.0, 2039, 23.0, 2040, 25.0, 2041, 27.0, 2042, 30.0, 2043, 0.0) ? _x000D_
AEO8 assumption",percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,Regional Aspiration Scenario,Timor Leste,0,percent,,
Transformation\Centralized Electricity Generation,PRM for Simulated Scenarios,Regional Aspiration Scenario,Vietnam,"Interp(2023, 3.0, 2024, 4.0, 2025, 5.0, 2026, 6.0, 2027, 7.0, 2028, 8.0, 2029, 9.0, 2030, 10.0, 2031, 11.0, 2032, 12.0, 2033, 13.0, 2034, 14.0, 2035, 15.0, 2036, 16.0, 2037, 17.0, 2038, 18.0, 2039, 19.0, 2040, 20.0) ? assumed value",percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,AMS Target Scenario,Base Template,100,Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,AMS Target Scenario,Brunei,PeakLoadRatioFromYearlyShape(Brunei_Hourly),Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,AMS Target Scenario,Cambodia,PeakLoadRatioFromYearlyShape(Cambodia_Hourly),Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,AMS Target Scenario,Indonesia,PeakLoadRatioFromYearlyShape(Indonesia_Hourly),Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,AMS Target Scenario,Laos,PeakLoadRatioFromYearlyShape(Laos_Hourly),Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,AMS Target Scenario,Malaysia,PeakLoadRatioFromYearlyShape(Malaysia_Hourly),Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,AMS Target Scenario,Myanmar,100,Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,AMS Target Scenario,Philippines,PeakLoadRatioFromYearlyShape(Philippines_Hourly),Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,AMS Target Scenario,Singapore,PeakLoadRatioFromYearlyShape(Singapore_Hourly),Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,AMS Target Scenario,Thailand,PeakLoadRatioFromYearlyShape(Thailand_Hourly),Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,AMS Target Scenario,Timor Leste,100,Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,AMS Target Scenario,Vietnam,PeakLoadRatioFromYearlyShape(Vietnam_Hourly),Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,Baseline Simulation,Base Template,100,Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,Baseline Simulation,Brunei,PeakLoadRatioFromYearlyShape(Brunei_Hourly),Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,Baseline Simulation,Cambodia,PeakLoadRatioFromYearlyShape(Cambodia_Hourly),Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,Baseline Simulation,Indonesia,PeakLoadRatioFromYearlyShape(Indonesia_Hourly),Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,Baseline Simulation,Laos,PeakLoadRatioFromYearlyShape(Laos_Hourly),Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,Baseline Simulation,Malaysia,PeakLoadRatioFromYearlyShape(Malaysia_Hourly),Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,Baseline Simulation,Myanmar,100,Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,Baseline Simulation,Philippines,PeakLoadRatioFromYearlyShape(Philippines_Hourly),Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,Baseline Simulation,Singapore,PeakLoadRatioFromYearlyShape(Singapore_Hourly),Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,Baseline Simulation,Thailand,PeakLoadRatioFromYearlyShape(Thailand_Hourly),Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,Baseline Simulation,Timor Leste,100,Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,Baseline Simulation,Vietnam,PeakLoadRatioFromYearlyShape(Vietnam_Hourly),Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,Current Accounts,Base Template,100,Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,Current Accounts,Brunei,PeakLoadRatioFromYearlyShape(Brunei_Hourly),Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,Current Accounts,Cambodia,PeakLoadRatioFromYearlyShape(Cambodia_Hourly),Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,Current Accounts,Indonesia,PeakLoadRatioFromYearlyShape(Indonesia_Hourly),Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,Current Accounts,Laos,PeakLoadRatioFromYearlyShape(Laos_Hourly),Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,Current Accounts,Malaysia,PeakLoadRatioFromYearlyShape(Malaysia_Hourly),Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,Current Accounts,Myanmar,100,Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,Current Accounts,Philippines,PeakLoadRatioFromYearlyShape(Philippines_Hourly),Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,Current Accounts,Singapore,PeakLoadRatioFromYearlyShape(Singapore_Hourly),Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,Current Accounts,Thailand,PeakLoadRatioFromYearlyShape(Thailand_Hourly),Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,Current Accounts,Timor Leste,100,Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,Current Accounts,Vietnam,PeakLoadRatioFromYearlyShape(Vietnam_Hourly),Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,Regional Aspiration Scenario,Base Template,100,Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,Regional Aspiration Scenario,Brunei,PeakLoadRatioFromYearlyShape(Brunei_Hourly),Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,Regional Aspiration Scenario,Cambodia,PeakLoadRatioFromYearlyShape(Cambodia_Hourly),Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,Regional Aspiration Scenario,Indonesia,PeakLoadRatioFromYearlyShape(Indonesia_Hourly),Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,Regional Aspiration Scenario,Laos,PeakLoadRatioFromYearlyShape(Laos_Hourly),Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,Regional Aspiration Scenario,Malaysia,PeakLoadRatioFromYearlyShape(Malaysia_Hourly),Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,Regional Aspiration Scenario,Myanmar,100,Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,Regional Aspiration Scenario,Philippines,PeakLoadRatioFromYearlyShape(Philippines_Hourly),Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,Regional Aspiration Scenario,Singapore,PeakLoadRatioFromYearlyShape(Singapore_Hourly),Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,Regional Aspiration Scenario,Thailand,PeakLoadRatioFromYearlyShape(Thailand_Hourly),Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,Regional Aspiration Scenario,Timor Leste,100,Percent,,
Transformation\Centralized Electricity Generation,Peak Load Ratio,Regional Aspiration Scenario,Vietnam,PeakLoadRatioFromYearlyShape(Vietnam_Hourly),Percent,,
Transformation\Centralized Electricity Generation,Planning Reserve Margin,AMS Target Scenario,ALL (12 regions),PRM for Simulated Scenarios[percent],Percent,,
Transformation\Centralized Electricity Generation,Planning Reserve Margin,Baseline Simulation,ALL (12 regions),PRM for Simulated Scenarios[percent],Percent,,
Transformation\Centralized Electricity Generation,Planning Reserve Margin,Current Accounts,ALL (12 regions),PRM for Simulated Scenarios[percent],Percent,,
Transformation\Centralized Electricity Generation,Planning Reserve Margin,Regional Aspiration Scenario,ALL (12 regions),PRM for Simulated Scenarios[percent],Percent,,
Transformation\Centralized Electricity Generation,Renewable Target,Regional Aspiration Scenario,ALL (12 regions),0,Percent,,
Transformation\Centralized Electricity Generation,RenewableCapacityTarget__NEMOcc,AMS Target Scenario,Base Template,0,share of nameplate,,
Transformation\Centralized Electricity Generation,RenewableCapacityTarget__NEMOcc,AMS Target Scenario,Brunei,0,share of nameplate,,
Transformation\Centralized Electricity Generation,RenewableCapacityTarget__NEMOcc,AMS Target Scenario,Cambodia,"Step(BaseYear, 0, 2040, 70) ? 1st 1o1 Country Consultation Workshop for RE LTRM: Cambodia",share of nameplate,,
Transformation\Centralized Electricity Generation,RenewableCapacityTarget__NEMOcc,AMS Target Scenario,Indonesia,0,share of nameplate,,
Transformation\Centralized Electricity Generation,RenewableCapacityTarget__NEMOcc,AMS Target Scenario,Laos,0,share of nameplate,,
Transformation\Centralized Electricity Generation,RenewableCapacityTarget__NEMOcc,AMS Target Scenario,Malaysia,"Interp(2024, 0, 2025, 31, 2040, 52, 2050, 70) ? 1st 1o1 Country Consultation Workshop: Malaysia",share of nameplate,,
Transformation\Centralized Electricity Generation,RenewableCapacityTarget__NEMOcc,AMS Target Scenario,Myanmar,0,share of nameplate,,
Transformation\Centralized Electricity Generation,RenewableCapacityTarget__NEMOcc,AMS Target Scenario,Philippines,0,share of nameplate,,
Transformation\Centralized Electricity Generation,RenewableCapacityTarget__NEMOcc,AMS Target Scenario,Singapore,0,share of nameplate,,
Transformation\Centralized Electricity Generation,RenewableCapacityTarget__NEMOcc,AMS Target Scenario,Thailand,0,share of nameplate,,
Transformation\Centralized Electricity Generation,RenewableCapacityTarget__NEMOcc,AMS Target Scenario,Timor Leste,0,share of nameplate,,
Transformation\Centralized Electricity Generation,RenewableCapacityTarget__NEMOcc,AMS Target Scenario,Vietnam,0,share of nameplate,,
Transformation\Centralized Electricity Generation,RenewableCapacityTarget__NEMOcc,Baseline Simulation,ALL (12 regions),0,share of nameplate,,
Transformation\Centralized Electricity Generation,RenewableCapacityTarget__NEMOcc,Regional Aspiration Scenario,Base Template,0,share of nameplate,,
Transformation\Centralized Electricity Generation,RenewableCapacityTarget__NEMOcc,Regional Aspiration Scenario,Brunei,0,share of nameplate,,
Transformation\Centralized Electricity Generation,RenewableCapacityTarget__NEMOcc,Regional Aspiration Scenario,Cambodia,"Step(BaseYear, 0, 2040, 70) ? 1st 1o1 Country Consultation Workshop for RE LTRM: Cambodia",share of nameplate,,
Transformation\Centralized Electricity Generation,RenewableCapacityTarget__NEMOcc,Regional Aspiration Scenario,Indonesia,0,share of nameplate,,
Transformation\Centralized Electricity Generation,RenewableCapacityTarget__NEMOcc,Regional Aspiration Scenario,Laos,0,share of nameplate,,
Transformation\Centralized Electricity Generation,RenewableCapacityTarget__NEMOcc,Regional Aspiration Scenario,Malaysia,"Interp(2024, 0, 2025, 31, 2040, 52, 2050, 70) ? 1st 1o1 Country Consultation Workshop: Malaysia",share of nameplate,,
Transformation\Centralized Electricity Generation,RenewableCapacityTarget__NEMOcc,Regional Aspiration Scenario,Myanmar,0,share of nameplate,,
Transformation\Centralized Electricity Generation,RenewableCapacityTarget__NEMOcc,Regional Aspiration Scenario,Philippines,0,share of nameplate,,
Transformation\Centralized Electricity Generation,RenewableCapacityTarget__NEMOcc,Regional Aspiration Scenario,Singapore,0,share of nameplate,,
Transformation\Centralized Electricity Generation,RenewableCapacityTarget__NEMOcc,Regional Aspiration Scenario,Thailand,0,share of nameplate,,
Transformation\Centralized Electricity Generation,RenewableCapacityTarget__NEMOcc,Regional Aspiration Scenario,Timor Leste,0,share of nameplate,,
Transformation\Centralized Electricity Generation,RenewableCapacityTarget__NEMOcc,Regional Aspiration Scenario,Vietnam,0,share of nameplate,,
Transformation\Centralized Electricity Generation,Use Addition Size,Regional Aspiration Scenario,ALL (12 regions),No,None,,
Transformation\Centralized Electricity Generation\Output Fuels\Electricity,Export Target,AMS Target Scenario,ALL (12 regions),0,Tonnes of Oil Equivalent,Thousand,
Transformation\Centralized Electricity Generation\Output Fuels\Electricity,Export Target,Baseline Simulation,ALL (12 regions),0,Tonnes of Oil Equivalent,Thousand,
Transformation\Centralized Electricity Generation\Output Fuels\Electricity,Export Target,Current Accounts,ALL (12 regions),0,Tonnes of Oil Equivalent,Thousand,
Transformation\Centralized Electricity Generation\Output Fuels\Electricity,Import Target,AMS Target Scenario,ALL (12 regions),0,Tonnes of Oil Equivalent,Thousand,
Transformation\Centralized Electricity Generation\Output Fuels\Electricity,Import Target,Baseline Simulation,ALL (12 regions),0,Tonnes of Oil Equivalent,Thousand,
Transformation\Centralized Electricity Generation\Output Fuels\Electricity,Import Target,Current Accounts,ALL (12 regions),0,Tonnes of Oil Equivalent,Thousand,
Transformation\Centralized Electricity Generation\Output Fuels\Electricity,Output Price,AMS Target Scenario,ALL (12 regions),0,U.S. Dollar,,Kilowatt-Hour
Transformation\Centralized Electricity Generation\Output Fuels\Electricity,Output Price,Baseline Simulation,ALL (12 regions),0,U.S. Dollar,,Kilowatt-Hour
Transformation\Centralized Electricity Generation\Output Fuels\Electricity,Output Price,Current Accounts,ALL (12 regions),0,U.S. Dollar,,Kilowatt-Hour
Transformation\Centralized Electricity Generation\Output Fuels\Electricity,Output Price,Regional Aspiration Scenario,ALL (12 regions),0,U.S. Dollar,,Kilowatt-Hour
Transformation\Centralized Electricity Generation\Output Fuels\Electricity,Output Share,Regional Aspiration Scenario,ALL (12 regions),100,Share,%,
Transformation\Centralized Electricity Generation\Output Fuels\Electricity,Shortfall Rule,AMS Target Scenario,ALL (12 regions),RequirementsRemainUnmet,None,,
Transformation\Centralized Electricity Generation\Output Fuels\Electricity,Shortfall Rule,Baseline Simulation,ALL (12 regions),RequirementsRemainUnmet,None,,
Transformation\Centralized Electricity Generation\Output Fuels\Electricity,Shortfall Rule,Current Accounts,ALL (12 regions),RequirementsRemainUnmet,None,,
Transformation\Centralized Electricity Generation\Output Fuels\Electricity,Surplus Rule,AMS Target Scenario,ALL (12 regions),SurplusExported,None,,
Transformation\Centralized Electricity Generation\Output Fuels\Electricity,Surplus Rule,Baseline Simulation,ALL (12 regions),SurplusExported,None,,
Transformation\Centralized Electricity Generation\Output Fuels\Electricity,Surplus Rule,Current Accounts,ALL (12 regions),SurplusExported,None,,
Transformation\Centralized Electricity Generation\Output Fuels\Electricity,Usage Rule,AMS Target Scenario,ALL (12 regions),DomesticPriority,None,,
Transformation\Centralized Electricity Generation\Output Fuels\Electricity,Usage Rule,Baseline Simulation,ALL (12 regions),DomesticPriority,None,,
Transformation\Centralized Electricity Generation\Output Fuels\Electricity,Usage Rule,Current Accounts,ALL (12 regions),DomesticPriority,None,,
