ams,branch,branch_type,variable,year,value
Indonesia,Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Transformation Process,Energy Generation,2040,4767830.6632113755
Indonesia,Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Transformation Process,Energy Generation,2045,5317230.156225435
Indonesia,Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Transformation Process,Energy Generation,2050,5717495.389529413
Indonesia,Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Transformation Process,Energy Generation,2055,5935765.931294119
Indonesia,Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Transformation Process,Energy Generation,2060,6023074.148000001
Indonesia,Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Transformation Process,Power Generation,2025,899958.8930244299
Indonesia,Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Transformation Process,Power Generation,2030,1887906.8666987792
Indonesia,Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Transformation Process,Power Generation,2035,2386606.5928413523
Indonesia,Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Transformation Process,Power Generation,2040,2634650.361476558
Indonesia,Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Transformation Process,Power Generation,2045,2921954.8377025817
Indonesia,Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Transformation Process,Power Generation,2050,3125151.7776719998
Indonesia,Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Transformation Process,Power Generation,2055,3913135.192076
Indonesia,Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Transformation Process,Power Generation,2060,3985269.2407184
Indonesia,Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Transformation Process,Curtailed Energy Production,2025,1691849.195855137
Indonesia,Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Transformation Process,Curtailed Energy Production,2030,3542614.21069936
Indonesia,Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Transformation Process,Curtailed Energy Production,2035,4759610.934765224
Indonesia,Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Transformation Process,Curtailed Energy Production,2040,4768495.93098346
Indonesia,Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Transformation Process,Curtailed Energy Production,2045,5318021.069960432
Indonesia,Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Transformation Process,Curtailed Energy Production,2050,5717495.389529413
Indonesia,Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Transformation Process,Curtailed Energy Production,2055,5935765.931294118
Indonesia,Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Transformation Process,Curtailed Energy Production,2060,6023074.148
Indonesia,Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Transformation Process,Energy Generation,2025,1646532.2934123473
Indonesia,Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Transformation Process,Energy Generation,2030,3484047.3458889555
Indonesia,Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Transformation Process,Energy Generation,2035,4671489.876590117
Indonesia,Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Transformation Process,Energy Generation,2040,4779725.424587072
Indonesia,Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Transformation Process,Energy Generation,2045,5331371.424660953
Indonesia,Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Transformation Process,Energy Generation,2050,5717495.389529413
Indonesia,Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Transformation Process,Energy Generation,2055,5935765.931294119
Indonesia,Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Transformation Process,Energy Generation,2060,6023074.148000001
Indonesia,Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Transformation Process,Power Generation,2025,904203.4690178435
Indonesia,Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Transformation Process,Power Generation,2030,1891462.1049803654
Indonesia,Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Transformation Process,Power Generation,2035,2391802.5618772
Indonesia,Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Transformation Process,Power Generation,2040,2631015.507148594
Indonesia,Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Transformation Process,Power Generation,2045,2916190.1932932083
Indonesia,Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Transformation Process,Power Generation,2050,3125151.777672
Indonesia,Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Transformation Process,Power Generation,2055,3245375.1920760004
Indonesia,Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Transformation Process,Power Generation,2060,3317509.2407184
Indonesia,Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Transformation Process,Curtailed Energy Production,2025,1542841.6296119057
Indonesia,Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Transformation Process,Curtailed Energy Production,2030,3468875.8999539865
Indonesia,Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Transformation Process,Curtailed Energy Production,2035,4598052.2101802565
Indonesia,Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Transformation Process,Curtailed Energy Production,2040,4985688.681877043
Indonesia,Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Transformation Process,Curtailed Energy Production,2045,5576233.983664626
Indonesia,Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Transformation Process,Curtailed Energy Production,2050,5717495.389529413
Indonesia,Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Transformation Process,Curtailed Energy Production,2055,5935765.931294119
Indonesia,Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Transformation Process,Curtailed Energy Production,2060,6023074.148000001
Indonesia,Transformation\Centralized Electricity Generation\Processes\CAES,Transformation Process,Energy Generation,2025,1450959.0562996124
Indonesia,Transformation\Centralized Electricity Generation\Processes\CAES,Transformation Process,Energy Generation,2030,3355086.6812307946
Indonesia,Transformation\Centralized Electricity Generation\Processes\CAES,Transformation Process,Energy Generation,2035,4424547.572774561
Indonesia,Transformation\Centralized Electricity Generation\Processes\CAES,Transformation Process,Energy Generation,2040,5015978.730901959
Indonesia,Transformation\Centralized Electricity Generation\Processes\CAES,Transformation Process,Energy Generation,2045,5612244.770317439
Indonesia,Transformation\Centralized Electricity Generation\Processes\CAES,Transformation Process,Energy Generation,2050,5717495.389529413
Indonesia,Transformation\Centralized Electricity Generation\Processes\CAES,Transformation Process,Energy Generation,2055,5935765.931294118
Indonesia,Transformation\Centralized Electricity Generation\Processes\CAES,Transformation Process,Energy Generation,2060,6023074.148
Indonesia,Transformation\Centralized Electricity Generation\Processes\CAES,Transformation Process,Power Generation,2025,824566.8449989187
Indonesia,Transformation\Centralized Electricity Generation\Processes\CAES,Transformation Process,Power Generation,2030,1842192.8823725577
Indonesia,Transformation\Centralized Electricity Generation\Processes\CAES,Transformation Process,Power Generation,2035,2314068.518827233
Indonesia,Transformation\Centralized Electricity Generation\Processes\CAES,Transformation Process,Power Generation,2040,2750003.838137744
Indonesia,Transformation\Centralized Electricity Generation\Processes\CAES,Transformation Process,Power Generation,2045,3059881.6640142617
Indonesia,Transformation\Centralized Electricity Generation\Processes\CAES,Transformation Process,Power Generation,2050,3125151.7776719998
Indonesia,Transformation\Centralized Electricity Generation\Processes\CAES,Transformation Process,Power Generation,2055,3245375.192076
Indonesia,Transformation\Centralized Electricity Generation\Processes\CAES,Transformation Process,Power Generation,2060,3317509.2407184
Indonesia,Transformation\Centralized Electricity Generation\Processes\CAES,Transformation Process,Curtailed Energy Production,2025,1379634.1116348
Indonesia,Transformation\Centralized Electricity Generation\Processes\CAES,Transformation Process,Curtailed Energy Production,2030,3237056.1015277044
Indonesia,Transformation\Centralized Electricity Generation\Processes\CAES,Transformation Process,Curtailed Energy Production,2035,4257656.4092830075
Indonesia,Transformation\Centralized Electricity Generation\Processes\CAES,Transformation Process,Curtailed Energy Production,2040,4994437.972999878
Indonesia,Transformation\Centralized Electricity Generation\Processes\CAES,Transformation Process,Curtailed Energy Production,2045,5586635.711827185
Indonesia,Transformation\Centralized Electricity Generation\Processes\CAES,Transformation Process,Curtailed Energy Production,2050,5717495.389529413
Indonesia,Transformation\Centralized Electricity Generation\Processes\CAES,Transformation Process,Curtailed Energy Production,2055,5935765.931294118
Indonesia,Transformation\Centralized Electricity Generation\Processes\CAES,Transformation Process,Curtailed Energy Production,2060,6023074.148
Indonesia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Energy Generation,2025,1332196.794817154
Indonesia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Energy Generation,2030,3135089.3310650038
Indonesia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Energy Generation,2035,4121271.8067775974
Indonesia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Energy Generation,2040,4944514.672394882
Indonesia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Energy Generation,2045,5527283.634661118
Indonesia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Energy Generation,2050,5717495.389529412
Indonesia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Energy Generation,2055,5935765.931294117
Indonesia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Energy Generation,2060,6023074.148
Indonesia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Power Generation,2025,737341.1015424511
Indonesia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Power Generation,2030,1713853.4807615443
Indonesia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Power Generation,2035,2144660.68532445
Indonesia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Power Generation,2040,2753935.990745291
Indonesia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Power Generation,2045,3065670.0639679176
Indonesia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Power Generation,2050,3125151.7776719998
Indonesia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Power Generation,2055,3245375.192076
Indonesia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Power Generation,2060,3317509.2407184
Indonesia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Curtailed Energy Production,2025,1297537.974486929
Indonesia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Curtailed Energy Production,2030,3009332.017179711
Indonesia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Curtailed Energy Production,2035,3966257.3063046047
Indonesia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Curtailed Energy Production,2040,4830284.001281027
Indonesia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Curtailed Energy Production,2045,5391478.759492214
Indonesia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Curtailed Energy Production,2050,5717495.389529413
Indonesia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Curtailed Energy Production,2055,5935765.931294118
Indonesia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Curtailed Energy Production,2060,6023074.148
Indonesia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Energy Generation,2025,2623271.175270332
Indonesia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Energy Generation,2030,4257278.144069202
Indonesia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Energy Generation,2035,5192602.4752547
Indonesia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Energy Generation,2040,6079061.696124114
Indonesia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Energy Generation,2045,6621139.078545736
Indonesia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Energy Generation,2050,5717495.389529412
Indonesia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Energy Generation,2055,5935765.931294117
Indonesia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Energy Generation,2060,6023074.148
Indonesia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Power Generation,2025,960879.7184977654
Indonesia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Power Generation,2030,1996753.0733133731
Indonesia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Power Generation,2035,2526690.8768868586
Indonesia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Power Generation,2040,3328040.804628881
Indonesia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Power Generation,2045,3622010.824172464
Indonesia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Power Generation,2050,3790094.3467488
Indonesia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Power Generation,2055,3910317.7611528
Indonesia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Power Generation,2060,3982451.8097952
Indonesia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Curtailed Energy Production,2025,1280354.710834139
Indonesia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Curtailed Energy Production,2030,2865791.705594745
Indonesia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Curtailed Energy Production,2035,3801625.287839323
Indonesia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Curtailed Energy Production,2040,4650486.673093107
Indonesia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Curtailed Energy Production,2045,5177723.964285539
Indonesia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Curtailed Energy Production,2050,5717495.389529412
Indonesia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Curtailed Energy Production,2055,5935765.931294117
Indonesia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Curtailed Energy Production,2060,6023074.148
Indonesia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Energy Generation,2025,1344577.018619854
Indonesia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Energy Generation,2030,2924832.2696109517
Indonesia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Energy Generation,2035,3900659.311986073
Indonesia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Energy Generation,2040,4598227.421032102
Indonesia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Energy Generation,2045,5115594.755611878
Indonesia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Energy Generation,2050,5717495.389529412
Indonesia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Energy Generation,2055,5935765.931294118
Indonesia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Energy Generation,2060,6023074.148
Indonesia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Power Generation,2025,948154.811892936
Indonesia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Power Generation,2030,1919257.1571334724
Indonesia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Power Generation,2035,2435387.5591130704
Indonesia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Power Generation,2040,3231989.3091103844
Indonesia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Power Generation,2045,3544803.042433643
Indonesia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Power Generation,2050,3878198.447275482
Indonesia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Power Generation,2055,4044782.5247503053
Indonesia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Power Generation,2060,4144732.9712352
Indonesia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Curtailed Energy Production,2025,1347544.3900579694
Indonesia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Curtailed Energy Production,2030,2903981.76017002
Indonesia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Curtailed Energy Production,2035,3879784.7814125167
Indonesia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Curtailed Energy Production,2040,4560045.58130586
Indonesia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Curtailed Energy Production,2045,5070201.693247977
Indonesia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Curtailed Energy Production,2050,5717495.389529412
Indonesia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Curtailed Energy Production,2055,5935765.931294118
Indonesia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Curtailed Energy Production,2060,6023074.148
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDJW,Transformation Process,Costs of Production,2035,7200.0
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDJW,Transformation Process,Costs of Production,2040,39600.00000000001
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDJW,Transformation Process,Costs of Production,2045,68400.00000000001
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDJW,Transformation Process,Energy Generation,2025,6540066.87192707
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDJW,Transformation Process,Energy Generation,2030,6736561.097351485
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDJW,Transformation Process,Energy Generation,2035,1698732.7012129545
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDJW,Transformation Process,Energy Generation,2040,3280945.1747094663
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDJW,Transformation Process,Energy Generation,2045,7952742.167710563
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDJW,Transformation Process,Energy Generation,2050,13164474.49521504
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDJW,Transformation Process,Energy Generation,2055,11736378.069572723
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDJW,Transformation Process,Energy Generation,2060,13205643.922323871
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDJW,Transformation Process,Power Generation,2025,4929811.893249198
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDJW,Transformation Process,Power Generation,2030,7768643.775460055
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDJW,Transformation Process,Power Generation,2035,12570714.235437239
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDJW,Transformation Process,Power Generation,2040,13885922.297795832
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDJW,Transformation Process,Power Generation,2045,16299223.588510117
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDJW,Transformation Process,Power Generation,2050,18451931.21825108
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDJW,Transformation Process,Power Generation,2055,3960475.915826114
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDJW,Transformation Process,Power Generation,2060,98552.0905163834
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDJW,Transformation Process,Curtailed Energy Production,2025,7979997.091741353
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDJW,Transformation Process,Curtailed Energy Production,2030,13130743.070425287
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDJW,Transformation Process,Curtailed Energy Production,2035,11628124.975767402
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDJW,Transformation Process,Curtailed Energy Production,2040,13419007.44134846
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDJW,Transformation Process,Curtailed Energy Production,2045,14410131.620942948
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDJW,Transformation Process,Curtailed Energy Production,2050,5048783.474700031
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDJW,Transformation Process,Curtailed Energy Production,2055,5580988.497103577
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDJW,Transformation Process,Curtailed Energy Production,2060,1392483.4806265277
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDSA,Transformation Process,Costs of Production,2025,5246464.0
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDSA,Transformation Process,Costs of Production,2030,4080000.0
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDSA,Transformation Process,Energy Generation,2025,6514057.1937672645
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDSA,Transformation Process,Energy Generation,2030,5679150.250292862
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDSA,Transformation Process,Energy Generation,2035,6277760.889838998
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDSA,Transformation Process,Energy Generation,2040,1529621.7782722968
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDSA,Transformation Process,Energy Generation,2045,5015461.072524014
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDSA,Transformation Process,Energy Generation,2050,7955215.737390901
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDSA,Transformation Process,Energy Generation,2055,10992813.708781093
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDSA,Transformation Process,Energy Generation,2060,12946886.852068162
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDSA,Transformation Process,Power Generation,2025,697534.3608722426
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDSA,Transformation Process,Power Generation,2030,2248419.553260804
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDSA,Transformation Process,Power Generation,2035,4359008.817370485
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDSA,Transformation Process,Power Generation,2040,11128397.701012243
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDSA,Transformation Process,Power Generation,2045,14638925.389720779
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDSA,Transformation Process,Power Generation,2050,14455218.006911784
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDSA,Transformation Process,Power Generation,2055,17229055.962676443
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDSA,Transformation Process,Power Generation,2060,4846530.021361994
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDSA,Transformation Process,Curtailed Energy Production,2025,5076212.919751438
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDSA,Transformation Process,Curtailed Energy Production,2030,8041123.770988088
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDSA,Transformation Process,Curtailed Energy Production,2035,11114894.0221938
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDSA,Transformation Process,Curtailed Energy Production,2040,13121069.957796928
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDSA,Transformation Process,Curtailed Energy Production,2045,14940061.166730303
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDSA,Transformation Process,Curtailed Energy Production,2050,17932910.645663593
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDSA,Transformation Process,Curtailed Energy Production,2055,4069964.6731084404
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDSA,Transformation Process,Curtailed Energy Production,2060,102114.74381063439
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDKA,Transformation Process,Costs of Production,2030,2334784.0
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDKA,Transformation Process,Costs of Production,2035,5468544.0
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDKA,Transformation Process,Costs of Production,2040,3297024.0
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDKA,Transformation Process,Energy Generation,2025,6887614.7384955725
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDKA,Transformation Process,Energy Generation,2030,6542070.501558027
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDKA,Transformation Process,Energy Generation,2035,4568228.596838964
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDKA,Transformation Process,Energy Generation,2040,101494.43981955895
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDKA,Transformation Process,Energy Generation,2045,720865.1181861666
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDKA,Transformation Process,Energy Generation,2050,2342251.8323221914
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDKA,Transformation Process,Energy Generation,2055,4483797.96684911
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDKA,Transformation Process,Energy Generation,2060,6617374.759390669
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDKA,Transformation Process,Power Generation,2025,868236.1155800764
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDKA,Transformation Process,Power Generation,2030,1148591.2774621062
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDKA,Transformation Process,Power Generation,2035,1993447.8007722625
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDKA,Transformation Process,Power Generation,2040,4158388.53442313
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDKA,Transformation Process,Power Generation,2045,8702876.981240865
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDKA,Transformation Process,Power Generation,2050,14275298.030411411
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDKA,Transformation Process,Power Generation,2055,11037255.107171798
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDKA,Transformation Process,Power Generation,2060,3883674.280599504
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDKA,Transformation Process,Curtailed Energy Production,2025,700631.4379407091
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDKA,Transformation Process,Curtailed Energy Production,2030,2331100.2819337114
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDKA,Transformation Process,Curtailed Energy Production,2035,4486179.644296839
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDKA,Transformation Process,Curtailed Energy Production,2040,6643134.8150450075
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDKA,Transformation Process,Curtailed Energy Production,2045,9261982.311363423
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDKA,Transformation Process,Curtailed Energy Production,2050,12799403.874874854
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDKA,Transformation Process,Curtailed Energy Production,2055,16056249.02851469
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDKA,Transformation Process,Curtailed Energy Production,2060,4442918.024955857
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar PV_IDEast,Transformation Process,Costs of Production,2025,9533077.260681583
